componente_id,tamaño_componente,id_articulo,titulo,autor,año
1,1415,9731,Study of an effective machine learning-integrated science curriculum for high school youth in an informal learning setting,Katherine S. Moore Safinah Ali Mark Weckel Irene Lee Preeti Gupta Gabrielle Rabinowitz; Rachel Chaffee,2025
1,1415,9737,Systematic review of virtual reality's uses on vocabulary learning in higher education,Sajjadllah Alhawsawi; Faten Alzaid,2025
1,1415,9738,TJCCT: A Two-Timescale Approach for UAV-Assisted Mobile Edge Computing,Zemin Sun; Geng Sun; Qingqing Wu; Long He; Shuang Liang; Hongyang Pan; Dusit Niyato; Chau Yuen; Victor C. M. Leung,2025
1,1415,9740,Teaching Machine Learning in K–12 Education: Potential and Challenges,Gissela Del Pilar Aldana Bravo; Jesús Emilio Agustín Padilla Caballero; Jhonn Robert Ruiz De La Cruz; Kathy Flores Cabrera De Ruiz; Ruth Janet Toledo Purguaya; Obed Isaías Matías Cristóbal,2025
1,1415,9773,The dual-edged potential of AI autonomously defining loss functions,Abbas Ghori,2025
1,1415,9777,The potential of Curcuma longa L. bioactive compounds as RSK inhibitors for the treatment of prostate cancer: in silico study,Foluso Adeola Taiwo Moses Orimoloye Akinjiyan Ifeoluwa Rachael Adetoyi Folasade Oluwatobiloba Ayodeji Adedotun Olayemi Oluwatuyi Oluwapelumi Nifesimi Akintoye Idayat Oyinkansola Kehinde Bolanle Esther Adedapo Olusola Olalekan Elekofehinti; Opeyemi Iwaloye,2025
1,1415,9778,The role of artificial intelligence (AI) in architectural design: a systematic review of emerging technologies and applications,Ibraheem Nooruddeen Albukhari,2025
1,1415,9798,Towards responsible AI: an implementable blueprint for integrating explainability and social-cognitive frameworks in AI systems,Habib B. Tabrizi Rittika Shamsuddin; Pavan R. Gottimukkula,2025
1,1415,980,The Effect of Problem-Solving Instruction on Computer Engineering Majors' Performance in Verilog Programming,Yen-Chu Hung,2008
1,1415,981,The History of the Theory of Structures: From Arch Analysis to Computational Mechanics,Karl-Eugen Kurrer,2008
1,1415,9814,Using artificial intelligence in sustainability teaching and learning,Eundeok Kim Jaluza Maria Lima Silva Borsatto Walter Leal Filho; Carla Bonato Marcolin,2025
1,1415,9816,Using similarity network analysis to improve text similarity calculations,Kostiantyn Kucher Ilir Jusufi Daniel Witschard; Andreas Kerren,2025
1,1415,9832,Work in Progress: Computational Thinking Skills Assessment in Higher Education,Frances Sheridan; Paul Stynes; Pramod Pathak; Keith Quille,2025
1,1415,985,The cognitive processes of analysis and synthesis in formal inferences,Yingxu Wang,2008
1,1415,987,The effects of emphasizing computational thinking in an introductory programming course,Stephen Davies,2008
1,1415,997,To Play with a Computer System,Li Yingjie; Wang Cuihua,2008
2,143,1046,"Combining experimental data, computational fluid dynamics, and six-degree of freedom simulation to develop a guidance actuator for a supersonic projectile",S I Silton K C Massey,2009
2,143,105,Flow Visualization in Computational Fluid Dynamics,Kunio Kuwahara Susumu Shirayama,1990
2,143,1096,Improvement in the design of a centrifugal impeller for an oil cooling blower system using computational fluid dynamics,B K Gandhi K M Singh A Mittal,2009
2,143,1194,The effect of ring baffles on the hydrodynamics of a gas—solid bubbling fluidized bed using computational fluid dynamics,R Rahimi M Zivdar A Samimi S H Hosseini,2009
2,143,1245,Applications of Computational Fluid Dynamics (CFD) in iron- and steelmaking: Part 1,M. Isac R. I. L. Guthrie K. Chattopadhyay,2010
2,143,1382,Septal Deviation and Nasal Resistance: An Investigation using Virtual Surgery and Computational Fluid Dynamics,John S. Rhee M.D. M.Ph. Brent A. Senior M.D. Julia S. Kimbell Ph.D. Guilherme J.M. Garcia Ph.D.,2010
2,143,1504,Computational Fluid Dynamics Simulation of a-v Fistulas: From MRI and Ultrasound Scans to Numeric Evaluation of Hemodynamics,Samuel Thrysoe Jens Vinge Nygaard John Michael Hasenkam [...] View all Anders Koustrup Niemann MD,2011
2,143,1511,Computational fluid dynamics simulation of the supersonic steam ejector. Part 1: Comparative study of different equations of state,L Cai Y J Li Z M Li H T Zheng,2011
2,143,1518,Computational study of hole shape effect on film cooling performance,Y F Yao J Yao,2011
2,143,1550,Experimental and computational fluid dynamics investigation of the efficiency of an unshrouded transonic high pressure turbine,A D Smith T Povey P F Beard,2011
2,143,1552,Extending the role of computational fluid dynamics in screw machines,N Stosic E Mujic I K Smith D Guerrato A Kovacevic,2011
2,143,1567,Improving the design of a pickup head for particle removal using computational fluid dynamics,J Men J Chen B Wu,2011
2,143,1574,Investigation in the Characteristics of the Personal Ventilation Using Computational Fluid Dynamics,Vincenc Butala Mitja Mazej,2011
2,143,1607,Performance evaluation of a direct methanol fuel cell: combination of three-dimensional computational fluid dynamic modelling and one-dimensional diffusion layer mathematical modelling,M Mirzaei S Khoshmanesh,2011
2,143,163,An Initial Parametric Study on Fluid Flow Through Bileaflet Mechanical Heart Valves Using Computational Fluid Dynamics,T David BSc PhD AFIMA J Fisher BSc PhD CEng MIMechE MBES MIPSM M J King BEng,1994
2,143,1654,The assessment of the performance of balconies using computational fluid dynamics,CM Mak BEng(Hons) PhD CEng MCIBSE MHKIE MASHRAE MIOA MASA MHKIOA [...] View all ZT Ai BEng Meng,2011
2,143,169,Building fabric thermal storage: Use of computational fluid dynamics for modelling,R. Benstead MA MASHRAE R. Edwards MSc PhD K.M. Letherman MSc PhD CEng FIEE FCIBSE R. Winwood BSc,1994
2,143,1700,A three-dimensional transient model to predict interfacial phenomena during chemical mechanical polishing using computational fluid dynamics,C Fred Higgs III Jeremiah N Mpagazehe,2012
2,143,1744,Computational fluid dynamics simulation and experimental investigations into the magnetic-field-assisted nano-finishing process,Vijay K Jain Partha S Ghoshdastidar Manas Das,2012
2,143,184,Studies of Blood Flow in Arterial Bifurcations Using Computational Fluid Dynamics,PhD M W Collins MA PhD DSc CEng CMath MIMechE MIEE MIChemE MINucE FIMA MBES X Y Xu MSc,1994
2,143,1856,Three-dimensional computational fluid dynamics simulation of hydrogen engines using a turbulent flame speed closure combustion model,Konstantinos Boulouchos Udo Gerke,2012
2,143,188,A Generalized Computational Fluid Dynamics Approach for Journal Bearing Performance Prediction,DPhil P S Keogh BSc PhD P G Tucker BEng,1995
2,143,1891,A computational fluid dynamics study on the effects of computer fan on indoor airflow and indoor air quality in breathing zone,Xiangdong Li Jiyuan Tu Rui Ning Zhuang,2013
2,143,1936,An analytical formulation of thermodynamic properties of dry and metastable steam suitable for computational fluid dynamics modelling of steam turbine flows,Jaroslav Pátek Michal Duška Jan Hrubý,2013
2,143,1996,Development and application of a computational fluid dynamics methodology to predict fuel–air mixing and sources of soot formation in gasoline direct injection engines,Gianluca D’ Errico Angelo Onorati Giovanni Bonandrini Luca Venturoli Rita Di Gioia Tommaso Lucchini,2013
2,143,207,Uncertainty in Computational Fluid Dynamics,N Rhodes E H Fisher,1995
2,143,2081,Performance improvement of a radial organic Rankine cycle turbine by means of automated computational fluid dynamic design,David Pasquale Rene Pecnik Jos van Buijtenen Piero Colonna John Harinck,2013
2,143,2165,A computational fluid dynamics model to evaluate the inlet stroke performance of a positive displacement reciprocating plunger pump,Matthew T Stickland William M Dempster Aldo Iannetti,2014
2,143,2204,Application of Computational Fluid Dynamics (CFD) in Teaching Internal Combustion Engines,John Abraham Zhao Feng Tian,2014
2,143,2222,Centrifugal pump wear for solid–liquid two-phase flows based on computational fluid dynamics–discrete element method coupling,Xiaodong Zeng Wenshuai Lv Zhaohui He Yi Li,2014
2,143,2241,Computational fluid dynamics analysis of the combustion process and emission characteristics for a direct-injection-premixed charge compression ignition engine,Takuji Ishiyama Hiroshi Kawanabe,2014
2,143,2242,Computational fluid dynamics modeling of combustion in heavy-duty diesel engines,Tommaso Lucchini Angelo Onorati Gilles Hardy Gianluca D’Errico,2014
2,143,2243,Computational fluid dynamics modelling and optimisation of an upper-room ultraviolet germicidal irradiation system in a naturally ventilated hospital ward,C. J. Noakes M. A. I. Khan C. A. Gilkeson,2014
2,143,2244,Computational fluid dynamics simulations of blade damage effect on the performance of a transonic axial compressor near stall,Abdulnaser I Sayma Yan-Ling Li,2014
2,143,2287,Finite Element Analysis on Aerodynamic Noise of the High-Speed Train Head Based on Computational Fluid Dynamics and Acoustic Analogy Methods,Chao Tang Chang-an Bai Yan-song Wang,2014
2,143,2369,"Performance comparison between textured, pocket, and tapered-land sector-pad thrust bearings using computational fluid dynamics thermohydrodynamic analysis",Anastassios G Charitopoulos Christos I Papadopoulos Lambros Kaiktsis Michel Fillon Dimitrios G Fouflias,2014
2,143,2523,Analysis of free-surface effects on swimming by the application of the computational fluid dynamics method,Hamed Ghaffari Mehrzad Shams Arash Nemati Hayati,2015
2,143,2524,Analysis of turbulent flow through an orifice meter using experimental and computational fluid dynamics simulation approach—A case study,PV Ajay Kumar KS Jithish,2015
2,143,2557,Compression moulding of sheet moulding compound: Modelling with computational fluid dynamics and validation,T Staffan Lundström Lars G Westerberg Kurt Olofsson NE Jimmy Kluge,2015
2,143,2565,Computational fluid dynamics as a means of assessing the influence of aerodynamic forces on the mean contact force acting on a pantograph,Alan Facchinetti Luca Maggiori Daniele Rocchi Marco Carnevale,2015
2,143,2566,Computational fluid dynamics simulation and geometric design of hydraulic turbine draft tube,G Urquiza JC García LL Castro JB Sosa,2015
2,143,2709,Prediction of wave resistance by a Reynolds-averaged Navier–Stokes equation–based computational fluid dynamics approach,Omer F Sukas Sakir Bal Omer K Kinaci,2015
2,143,275,Advances in cubicle design using computational fluid dynamics as a design tool,H. C. Hughes D. Loseby S. Reynolds G. Curry,1998
2,143,2774,The effect of spatial aperture variations on the thermal performance of discretely fractured geothermal reservoirs,Donald Lyle Koch Don Bruce Fox; Jefferson William Tester,2015
2,143,278,Analysis of hydraulic components using computational fluid dynamics models,G Cantore M Milani R Paoluzzi M Borghi,1998
2,143,2783,Thermal protective performance evaluation of fire proof garment eliminating air gaps effect based on computational fluid dynamics simulation,Jun Li Miao Tian Zhaoli Wang,2015
2,143,2834,A computational study on the effect of the orifice size on the performance of a turbulent jet ignition system,Elisa Toulson Bryce C Thelen,2016
2,143,285,Computational fluid dynamics for turbomachinery design,W. N. Dawes J. D. Denton,1998
2,143,289,Equations for a Ventilation Design Derived from Computational Fluid Dynamics,L.T. Wong W.K. Chow,1998
2,143,2892,Characterizing Airflow Profile in the Postoperative Maxillary Sinus by Using Computational Fluid Dynamics Modeling: A Pilot Study,David W. Jang M.D. Matthew D. Ellison M.D. Dennis O. Frank-Ito Ph.D. Kevin J. Choi M.D.,2016
2,143,2900,Computational Fluid Dynamic study on the effect of near gravity material on dense medium cyclone treating coal using Discrete Phase Model and Algebraic Slip mixture multiphase model,TR Vakamalla M Narasimha GE Sreedhar R Shivakumar RajanKumar Veera AK Aketi,2016
2,143,2903,Computational fluid dynamics analysis on the added resistance of submarine due to Deck wetness at surface condition,Mehran Javadi Seyyed Hossein Mousavizadegan Hosein Dalayeli [...] View all Mohammad Moonesun,2016
2,143,2907,Computational investigation of insect-based flapping wings for micro air vehicle applications,David Mayo Inderjit Chopra James Lankford,2016
2,143,2933,Design optimization for overhead ventilation duct system for a train using computational fluid dynamics and design of experiment,Joo-Hyun Rho Joon-Hyung Kim,2016
2,143,2961,Evaluation of side spillage for a hypersonic air intake using computational fluid dynamic techniques,Debasis Chakraborty Afroz Javed,2016
2,143,3020,Main helicopter rotor trimming using computational fluid dynamics method in forward flight,Ming Chen Qiang Wang Fang Wang Yimin Ma,2016
2,143,3052,Numerical analysis and experimental validation of Gerotor pumps: A comparison between a lumped parameter and a computational fluid dynamics-based approach,Andrea Vacca Emma Frosina Dario Buono Adolfo Senatore Matteo Pellegri,2016
2,143,3053,Numerical investigation of flexible flapping wings using computational fluid dynamics/computational structural dynamics method,Hongda Li Haisong Ang Tianhang Xiao Long Liu,2016
2,143,3063,Original Research: Sickle cell anemia and pediatric strokes: Computational fluid dynamics analysis in the middle cerebral artery,Alessandro Veneziani Russell E Ware Manu O Platt Christian P Rivera,2016
2,143,311,Use of computational fluid dynamics in hydrodynamic lubrication,E. J. Hahn P. Y. P. Chen,1998
2,143,3113,Sound attenuation analysis of water-filled perforated pipe silencers using three-dimensional time-domain computational fluid dynamics approach,Zhenlin Ji Xu Zhou,2016
2,143,3143,The use of computational fluid dynamics in the analysis of fluid flow and thermal aspects in grinding,Radovan Dražumerič Franci Pušavec Jeffrey Badger Peter Krajnik Stefan Mihić,2016
2,143,3146,Three-dimensional computational fluid dynamics simulation of valve-induced water hammer,Dazhuan Wu Zhounian Lai Tao Du Shuai Yang,2016
2,143,3208,A simple method for high-precision evaluation of valve flow coefficient by computational fluid dynamics simulation,Zhi-Kun Wang Yi-Fang Zhang Xiao-Ming Zhou,2017
2,143,3228,Analysis of effective pore pressure in asphalt pavement based on computational fluid dynamics calculation,Mingzhi Sun Wenting Dai Xuedong Guo,2017
2,143,3302,Coupled computational fluid and multi-body dynamics suspension boat modeling,Michael Conger Shanti Bhushan Frederick Stern Andrew Peterson Mehdi Ahmadian Maysam Mousaviraad,2017
2,143,3398,Inverse design of aircraft cabin environment using computational fluid dynamics-based proper orthogonal decomposition method,Tengfei (Tim) Zhang Hongbiao Zhou Shugang Wang Jihong Wang,2017
2,143,3421,NOx emissions in direct injection diesel engines – part 1: Development of a phenomenological NOx model using experiments and three-dimensional computational fluid dynamics,Sushant Sunil Pandurangi Panagiotis Kyrtatos Michele Bolla [...] View all Clemens Brückner,2017
2,143,3458,Reproducible and Replicable Computational Fluid Dynamics: It’s Harder Than You Think,Olivier Mesnard; Lorena A. Barba,2017
2,143,347,Computational fluid dynamics applied to a cement precalciner,C N Eastwick S J Pickering K Simmons D Giddings,2000
2,143,348,Computational fluid dynamics modelling of non-premixed combustion in direct injection diesel engines,C Hasse N Peters H Barths,2000
2,143,3613,A computational fluid dynamics study on the solid mineral particles-laden flow in a novel offshore agitated vessel,XQ Lv YL Xiong D Yang,2018
2,143,3681,Assessment of the ventilation efficiency in the breathing zone during sleep through computational fluid dynamics techniques,Miguel Ángel Padilla-Marcos Alberto Meiss [...] View all Susana Hormigos-Jimenez,2018
